TweetID,HandLabel,AnnotatorID
475896351499501568,Negative,33
475896431685820416,Negative,33
475896431685820416,Negative,33
475896608459325440,Positive,33
475896715036594178,Positive,33
475896946784485377,Neutral,33
475897066766761984,Negative,33
475897230424297472,Negative,33
475897415942549504,Neutral,33
475897701675307008,Positive,33
475897909553405953,Neutral,33
475897978222166016,Positive,33
475898414665072640,Positive,33
475898506021183488,Positive,33
475898684409131008,Negative,33
475898844430225409,Neutral,33
475898950051180544,Negative,33
475898950051180544,Negative,33
475899058230665217,Negative,33
475899216280449024,Positive,33
475899216280449024,Positive,33
475899754132807680,Negative,33
475900129602727936,Negative,33
475900189438263296,Negative,33
475900553349046272,Neutral,33
475900781942833152,Negative,33
475900952747446272,Negative,33
475900952747446272,Positive,33
475901133010268160,Neutral,33
475901229739282432,Negative,33
475901233480601600,Neutral,33
475901344495452160,Positive,33
475901414670344192,Neutral,33
475901517044924416,Positive,33
475901517044924416,Positive,33
475901680547299328,Negative,33
475901680547299328,Negative,33
475902043639799809,Negative,33
475902253090766848,Negative,33
475902647690878976,Positive,33
475902647690878976,Positive,33
475902677466226688,Negative,33
475902677466226688,Negative,33
475902713709232128,Positive,33
475903033701068800,Negative,33
475903277482409984,Negative,33
475903464489631744,Neutral,33
475903630416285696,Negative,33
475903965658640386,Negative,33
475903997942202368,Positive,33
475903997942202368,Positive,33
475904187109507072,Negative,33
475904187109507072,Negative,33
475904334627368960,Negative,33
475904459659153409,Neutral,33
475904550294257665,Positive,33
475904859817148416,Neutral,33
475904922480029696,Positive,33
475905145125867520,Positive,33
475905205763313664,Neutral,33
475905205763313664,Neutral,33
475905333026902016,Positive,33
475905429021949952,Neutral,33
475905579370573824,Negative,33
475905963846033408,Positive,33
475906165977923584,Positive,33
475906277995196416,Neutral,33
475906509956997120,Negative,33
475906590428893184,Positive,33
475906590428893184,Positive,33
475906716505485313,Positive,33
475906860441407488,Negative,33
475907142491582464,Positive,33
475907227216121857,Positive,33
475907349270761472,Positive,33
475907700774408192,Positive,33
475907789404254208,Neutral,33
475907981083967489,Neutral,33
475908030484459520,Positive,33
475908181139685376,Positive,33
475908428020588544,Positive,33
475908663392342016,Negative,33
475908743268671488,Positive,33
475908824759824384,Negative,33
475909151441571840,Positive,33
475909151441571840,Positive,33
475909273013473280,Negative,33
475909415108091904,Negative,33
475909441326694400,Neutral,33
475909441326694400,Neutral,33
475909573917024256,Negative,33
475909573917024256,Negative,33
475909748756602880,Positive,33
475909748756602880,Positive,33
475909789936287744,Negative,33
475909927144144896,Neutral,33
475910067750187008,Positive,33
475910184876130304,Negative,33
475910190823645184,Positive,33
475910190823645184,Positive,33
475910452351094784,Negative,33
475910485272170496,Negative,33
475910641174474752,Negative,33
475910839812489216,Positive,33
475911051901681664,Neutral,33
475911126350561281,Positive,33
475911178599018496,Neutral,33
475911248568004609,Positive,33
475911248568004609,Positive,33
475911383763419136,Positive,33
475911463367110656,Negative,33
475911629490896896,Neutral,33
475911775205224448,Neutral,33
475911850111299585,Positive,33
475911933779267584,Neutral,33
475911933779267584,Neutral,33
475911975709704192,Neutral,33
475912022740463616,Negative,33
475912138238996480,Positive,33
475912138238996480,Positive,33
475912157436317696,Positive,33
475912245508308992,Neutral,33
475912245508308992,Positive,33
475912274780385281,Neutral,33
475912339217481728,Positive,33
475912407160586241,Positive,33
475912535305379840,Neutral,33
475912587331514368,Neutral,33
475912694089150464,Positive,33
475912739290771457,Neutral,33
475912739290771457,Neutral,33
475912846178787328,Positive,33
475912912075505664,Negative,33
475912991540797441,Positive,33
475913067252154368,Negative,33
475913125850783745,Negative,33
475913222168801281,Positive,33
475913296449912833,Negative,33
475913498430799872,Negative,33
475913561689296896,Neutral,33
475913588172140544,Neutral,33
475913588172140544,Negative,33
475913828153454592,Positive,33
475913933615013890,Neutral,33
475913933615013890,Neutral,33
475913992826011648,Negative,33
475914376231534593,Positive,33
475914453608046592,Negative,33
475914534159646721,Neutral,33
475914534159646721,Neutral,33
475914568133525504,Positive,33
475914792658812928,Positive,33
475914792658812928,Positive,33
475914879308943360,Positive,33
475914940918661121,Positive,33
475914980811104256,Positive,33
475915225716502528,Positive,33
475915225716502528,Positive,33
475915240308498432,Positive,33
475915322575577088,Positive,33
475915399524278272,Positive,33
475915473075593216,Negative,33
475915699022725120,Positive,33
475915740999319552,Positive,33
475915794518667264,Positive,33
475915810376908800,Positive,33
475916172719042560,Negative,33
475916172719042560,Negative,33
475916191626960896,Neutral,33
475916335432880128,Positive,33
475916335432880128,Positive,33
475916503934836736,Negative,33
475916545152270336,Positive,33
475916545152270336,Positive,33
475916640052580352,Neutral,33
475916796688891904,Negative,33
475916926141865984,Positive,33
475917079259144192,Positive,33
475917179943395328,Neutral,33
475917218266775552,Neutral,33
475917218266775552,Negative,33
475917362928304128,Negative,33
475917438820028416,Positive,33
475917438820028416,Positive,33
475917525654724608,Negative,33
475917614544592896,Positive,33
475917649487360000,Positive,33
475917732198637568,Positive,33
475917732198637568,Positive,33
475917864504152064,Negative,33
475917972541046784,Positive,33
475918116023967745,Positive,33
475918116023967745,Positive,33
475918335037931520,Positive,33
475918417502167040,Neutral,33
475918624482684928,Neutral,33
475918818414325760,Positive,33
475918818414325760,Positive,33
475918988762152960,Positive,33
475919045481746432,Negative,33
475919226365292544,Negative,33
475919375405682688,Negative,33
475919584244273152,Neutral,33
475919584244273152,Neutral,33
475919651378315264,Neutral,33
475919794697691137,Positive,33
475920057550508032,Positive,33
475920057550508032,Positive,33
475920188429598722,Positive,33
475920188429598722,Positive,33
475920385574469632,Negative,33
475920385574469632,Negative,33
475920659680612352,Positive,33
475920884344307712,Neutral,33
475920945321095168,Neutral,33
475921078683172864,Positive,33
475921284723789824,Positive,33
475921383256752128,Positive,33
475921763361386496,Negative,33
475921829048352768,Positive,33
475922033025748992,Positive,33
475922084120776704,Positive,33
475922253641945088,Negative,33
475922286500130816,Positive,33
475922432889716736,Positive,33
475922481304592385,Positive,33
475922550808408064,Neutral,33
475922630772793344,Neutral,33
475922723609526272,Neutral,33
475922811840917504,Neutral,33
475922896330981376,Positive,33
475923002513973248,Neutral,33
475923430236508161,Positive,33
475923469922996224,Positive,33
475923905941868544,Negative,33
475924112578478080,Positive,33
475924112578478080,Negative,33
475924203762614272,Positive,33
475924391923318784,Positive,33
475924694869491712,Negative,33
475924720383438848,Negative,33
475924787534262272,Neutral,33
475925005818408960,Negative,33
475925017143050241,Positive,33
475925017143050241,Positive,33
475925127461617664,Negative,33
475925316255617024,Neutral,33
475925488616370176,Positive,33
475925587408986112,Neutral,33
475925723396702208,Negative,33
475925854347079680,Negative,33
475925854347079680,Negative,33
475926130583932928,Neutral,33
475926291120918528,Neutral,33
475926366060568576,Positive,33
475926451699859456,Positive,33
475926501465264128,Positive,33
475926544410742785,Positive,33
475926544410742785,Positive,33
475926815345635329,Neutral,33
475926887794229248,Positive,33
475927081311031296,Positive,33
475927324559699970,Positive,33
475927428968497152,Positive,33
475927545255583744,Neutral,33
475927665875386368,Neutral,33
475927831722336256,Positive,33
475927878186831872,Positive,33
475927878186831872,Positive,33
475927939323011073,Negative,33
475928015172825088,Positive,33
475928053580062720,Negative,33
475928081849671680,Neutral,33
475928118432366592,Positive,33
475928287865475072,Negative,33
475928311039025152,Negative,33
475928385085263872,Positive,33
475928409072492544,Negative,33
475928455067222016,Positive,33
475928503620472832,Negative,33
475928838070099968,Positive,33
475928915241074688,Neutral,33
475929112608276480,Positive,33
475929188638425088,Positive,33
475929318548598784,Negative,33
475929318548598784,Positive,33
475929528934858752,Positive,33
475929528934858752,Positive,33
475929657599352832,Positive,33
475929732933230592,Neutral,33
475929790890115072,Neutral,33
475929905591762945,Negative,33
475929979050799104,Positive,33
475930067970043904,Neutral,33
475930134021943297,Negative,33
475930312401485824,Negative,33
475930328859959296,Negative,33
475930403317227520,Negative,33
475930470904254464,Positive,33
475930470904254464,Positive,33
475930933431123968,Positive,33
475931237195198464,Negative,33
475931456959954944,Positive,33
475932011077840896,Neutral,33
475932100462673920,Neutral,33
475932327781355520,Negative,33
475932497038295040,Negative,33
475932557671165952,Negative,33
475932639531388928,Positive,33
475932679536652288,Neutral,33
475932725611098113,Negative,33
475933054134128640,Positive,33
475933054134128640,Neutral,33
475933114246512640,Negative,33
475933157465018368,Neutral,33
475933424998682625,Negative,33
475933927300145152,Positive,33
475934004479549440,Positive,33
475934204228673536,Positive,33
475934249145868288,Positive,33
475934879990173696,Negative,33
475935193170460672,Negative,33
475935241371394048,Positive,33
475935354999308288,Neutral,33
475935619076472832,Positive,33
475935735397490689,Negative,33
475935880843382784,Positive,33
475935955447451648,Neutral,33
475936427629641728,Neutral,33
475936427629641728,Neutral,33
475936570437304320,Neutral,33
475936631846100992,Positive,33
475936809416146944,Neutral,33
475936809416146944,Neutral,33
475937305812029440,Negative,33
475937420006146048,Neutral,33
475937572334882816,Negative,33
475937628492005376,Negative,33
475937736848080897,Negative,33
475937736848080897,Negative,33
475937844692004864,Negative,33
475938018797563904,Neutral,33
475938018797563904,Neutral,33
475938141883228164,Negative,33
475938223236317184,Negative,33
475938292345872384,Positive,33
475938416455348224,Neutral,33
475938525465309184,Negative,33
475938601197649921,Positive,33
475938698996252672,Positive,33
475938822271012865,Neutral,33
475938822271012865,Neutral,33
475938942882426880,Negative,33
475939110264508416,Negative,33
475939222063693824,Positive,33
475939222063693824,Positive,33
475939330834591744,Negative,33
475939462481203200,Positive,33
475939462481203200,Positive,33
475939649006100480,Negative,33
475939744099340288,Negative,33
475939816115568640,Positive,33
475939821731717121,Neutral,33
475939844632641536,Negative,33
475939844632641536,Negative,33
475939914232922112,Neutral,33
475940130977755136,Neutral,33
475940130977755136,Neutral,33
475940433080905729,Negative,33
475940739122475008,Neutral,33
475940765177511936,Neutral,33
475940765177511936,Neutral,33
475941174910652417,Positive,33
475941377319391232,Neutral,33
475941526460436480,Positive,33
475941526460436480,Positive,33
475941592055152640,Neutral,33
475941905315155968,Positive,33
475941987192147968,Neutral,33
475942166054076416,Neutral,33
475942166054076416,Negative,33
475942376759107584,Positive,33
475942376759107584,Positive,33
475942465661186048,Neutral,33
475942465661186048,Positive,33
475942545902817280,Neutral,33
475942618413940736,Neutral,33
475942791718006784,Positive,33
475942791718006784,Positive,33
475943020622532609,Neutral,33
475943338525589504,Negative,33
475943338525589504,Negative,33
475943531647733760,Negative,33
475943542205186049,Positive,33
475943564510527488,Negative,33
475943643384389632,Neutral,33
475943643384389632,Negative,33
475943739064877056,Positive,33
475943784174211072,Neutral,33
475944089079525376,Negative,33
475944200174071808,Neutral,33
475944334400176128,Positive,33
475944451173781505,Positive,33
475944616488091648,Neutral,33
475944726039113728,Positive,33
475944797853990913,Positive,33
475944888165732352,Neutral,33
475944971099721728,Neutral,33
475945415012278272,Negative,33
475945529831337984,Positive,33
475945989279588352,Negative,33
475946099359117312,Positive,33
475946110234931200,Neutral,33
475946316837961728,Negative,33
475946353961762816,Positive,33
475946536191660032,Negative,33
